Target_ID,Ground_Truth_Label,Prob_1D,Prob_2D,Delta
21146,0,1.2853986e-21,8.2658096e-07,8.2658096e-07
21147,1,1.7195512e-25,5.572001e-07,5.572001e-07
21148,1,2.3599744e-21,9.045317e-08,9.045317e-08
21149,0,1.2901145e-21,9.718135e-07,9.718135e-07
21150,1,2.940605e-26,2.7914562e-06,2.7914562e-06
21151,1,2.3755278e-21,2.3688537e-05,2.3688537e-05
21152,0,1.2886143e-21,5.590796e-06,5.590796e-06
21153,1,1.978389e-35,6.1125286e-07,6.1125286e-07
21154,1,2.2632453e-21,3.5242807e-05,3.5242807e-05
21155,0,1.2472873e-21,1.6294824e-05,1.6294824e-05
21156,1,2.3256832e-29,2.1426142e-06,2.1426142e-06
21157,1,2.3082449e-21,5.257866e-06,5.257866e-06
21158,0,1.285026e-21,1.4765966e-05,1.4765966e-05
21159,1,1.1211904e-31,1.1620179e-07,1.1620179e-07
21160,1,2.4009822e-21,0.0002169607,0.0002169607
21161,0,1.2649444e-21,9.491001e-06,9.491001e-06
21162,1,1.7118077e-26,4.9921766e-07,4.9921766e-07
21163,1,2.4040615e-21,2.3293927e-05,2.3293927e-05
21164,0,1.2672095e-21,6.754675e-05,6.754675e-05
21165,1,7.423736e-34,5.9157713e-07,5.9157713e-07
21166,1,2.3098126e-21,0.00013793059,0.00013793059
21167,0,1.2875826e-21,1.011302e-05,1.011302e-05
21168,1,1.1046334e-31,4.601715e-07,4.601715e-07
21169,1,2.3497606e-21,1.281689e-06,1.281689e-06
21170,0,1.2693819e-21,3.206419e-06,3.206419e-06
21171,1,1.2379308e-27,5.210848e-07,5.210848e-07
21172,1,2.3677294e-21,7.3065494e-05,7.3065494e-05
21173,0,1.2501644e-21,6.943467e-06,6.943467e-06
21174,1,6.9891944e-32,6.798822e-07,6.798822e-07
21175,1,2.3875288e-21,1.2233894e-06,1.2233894e-06
21176,0,1.2915131e-21,1.3604919e-06,1.3604919e-06
21177,1,2.8387608e-33,5.6791356e-07,5.6791356e-07
21178,1,2.3313147e-21,5.346444e-06,5.346444e-06
21179,0,1.2664458e-21,7.117485e-06,7.117485e-06
21180,1,5.449673e-17,4.3255686e-06,4.3255686e-06
21181,1,2.332284e-21,0.00018476021,0.00018476021
21182,0,1.3050682e-21,8.642934e-06,8.642934e-06
21183,1,3.537772e-21,5.514327e-07,5.514327e-07
21184,1,2.3340109e-21,6.7429755e-05,6.7429755e-05
21185,0,1.2113588e-21,8.504452e-06,8.504452e-06
21186,1,1.1357228e-31,2.9682603e-06,2.9682603e-06
21187,1,2.288247e-21,5.071707e-06,5.071707e-06
21188,0,1.3091917e-21,1.5778574e-05,1.5778574e-05
21189,1,7.109512e-30,5.8916345e-07,5.8916345e-07
21190,1,2.378865e-21,4.5527954e-06,4.5527954e-06
21191,0,1.2174228e-21,0.00012962171,0.00012962171
21192,1,4.4547874e-32,7.6673746e-07,7.6673746e-07
21193,1,2.3278133e-21,2.9602108e-07,2.9602108e-07
21194,0,1.2616337e-21,0.00010237619,0.00010237619
21195,1,4.962854e-32,3.9332005e-07,3.9332005e-07
21196,1,2.331217e-21,2.5805848e-06,2.5805848e-06
21197,0,1.2301816e-21,4.806008e-07,4.806008e-07
21198,1,2.4043826e-29,1.7610923e-06,1.7610923e-06
21199,1,2.2666926e-21,3.2974197e-06,3.2974197e-06
21200,0,1.261855e-21,4.3523418e-05,4.3523418e-05
21201,1,3.3123392e-30,2.7949936e-06,2.7949936e-06
21202,1,2.4032454e-21,3.3174713e-06,3.3174713e-06
21203,0,1.2274018e-21,6.0444954e-06,6.0444954e-06
21204,1,3.034185e-31,4.390657e-07,4.390657e-07
21205,1,2.3408143e-21,3.7720463e-07,3.7720463e-07
21206,0,1.3213789e-21,1.7605531e-06,1.7605531e-06
21207,1,1.4849536e-27,5.3718907e-07,5.3718907e-07
21208,1,2.3538426e-21,1.1930159e-06,1.1930159e-06
21209,0,1.2992513e-21,3.1518537e-06,3.1518537e-06
21210,1,1.3867729e-32,5.322229e-07,5.322229e-07
21211,1,2.3177298e-21,1.632145e-05,1.632145e-05
21212,0,1.2901639e-21,8.5236485e-07,8.5236485e-07
21213,1,8.3240174e-36,3.9170067e-07,3.9170067e-07
21214,1,2.313287e-21,1.0931436e-05,1.0931436e-05
21215,0,1.2334944e-21,3.067445e-05,3.067445e-05
21216,1,2.5146598e-31,4.7713684e-06,4.7713684e-06
21217,1,2.3841706e-21,7.022848e-05,7.022848e-05
21218,0,1.250336e-21,0.00023605589,0.00023605589
21219,1,5.512343e-29,7.586312e-07,7.586312e-07
21220,1,2.3159355e-21,2.5442935e-08,2.5442935e-08
21221,0,1.2255072e-21,1.5112532e-07,1.5112532e-07
21222,1,6.59143e-27,1.0873488e-07,1.0873488e-07
21223,1,2.3059039e-21,6.4774217e-06,6.4774217e-06
21224,0,1.27037e-21,3.8773605e-06,3.8773605e-06
21225,1,7.602452e-34,5.2893796e-07,5.2893796e-07
21226,1,2.3821342e-21,9.609424e-07,9.609424e-07
21227,0,1.2556082e-21,2.1479089e-05,2.1479089e-05
21228,1,3.5812933e-27,5.8422023e-07,5.8422023e-07
21229,1,2.2850632e-21,0.00022974842,0.00022974842
21230,0,1.2679056e-21,1.3787619e-05,1.3787619e-05
21231,1,2.8955767e-27,1.3899498e-06,1.3899498e-06
21232,1,2.3680363e-21,8.287958e-06,8.287958e-06
21233,0,1.2929229e-21,3.7272555e-05,3.7272555e-05
21234,1,7.652012e-24,4.94997e-07,4.94997e-07
21235,1,2.3776854e-21,8.862821e-07,8.862821e-07
21236,0,1.2806512e-21,2.1349695e-06,2.1349695e-06
21237,1,4.065091e-28,4.0569702e-07,4.0569702e-07
21238,1,2.298851e-21,1.5521917e-06,1.5521917e-06
21239,0,1.3073154e-21,1.1173071e-06,1.1173071e-06
21240,1,1.8897121e-31,4.3041322e-07,4.3041322e-07
21241,1,2.297194e-21,0.00036263152,0.00036263152
21242,0,1.2214139e-21,1.1436501e-05,1.1436501e-05
21243,1,2.316502e-28,0.0001272266,0.0001272266
21244,1,2.3632263e-21,1.2804961e-05,1.2804961e-05
21245,0,1.2807586e-21,2.7036054e-05,2.7036054e-05
21246,1,3.5024053e-27,4.5000448e-07,4.5000448e-07
21247,1,2.329119e-21,4.3433694e-05,4.3433694e-05
21248,0,1.2632421e-21,2.5381e-07,2.5381e-07
21249,1,3.885966e-31,9.810324e-07,9.810324e-07
21250,1,2.3065546e-21,8.406904e-06,8.406904e-06
21251,0,1.234318e-21,1.5886036e-07,1.5886036e-07
21252,1,7.3106717e-28,4.273312e-06,4.273312e-06
21253,1,2.29595e-21,4.012836e-06,4.012836e-06
21254,0,1.2719508e-21,2.921602e-07,2.921602e-07
21255,1,1.781075e-30,4.101232e-07,4.101232e-07
21256,1,2.2665025e-21,1.23338015e-08,1.23338015e-08
21257,0,1.2526466e-21,2.6393214e-05,2.6393214e-05
21258,1,9.7228563e-29,3.604704e-07,3.604704e-07
21259,1,2.371182e-21,2.668592e-06,2.668592e-06
21260,0,1.2915819e-21,7.600986e-06,7.600986e-06
21261,1,8.707766e-37,4.4817654e-07,4.4817654e-07
21262,1,2.2753992e-21,1.3430963e-06,1.3430963e-06
21263,0,1.2432874e-21,0.0001570539,0.0001570539
21264,1,1.7033111e-29,6.48935e-07,6.48935e-07
21265,1,2.2863624e-21,1.079784e-05,1.079784e-05
21266,0,1.2901786e-21,0.00014893872,0.00014893872
21267,1,2.1486772e-34,3.8377916e-06,3.8377916e-06
21268,1,2.3012288e-21,2.7952032e-05,2.7952032e-05
21269,0,1.2777088e-21,1.1742012e-05,1.1742012e-05
21270,1,1.385622e-30,6.1286676e-07,6.1286676e-07
21271,1,2.3476192e-21,9.861304e-07,9.861304e-07
21272,0,1.2710049e-21,2.950567e-06,2.950567e-06
21273,1,8.069303e-28,2.0503137e-06,2.0503137e-06
21274,1,2.307769e-21,0.00087893294,0.00087893294
21275,0,1.2460603e-21,0.00011445382,0.00011445382
21276,1,9.151397e-27,4.030498e-06,4.030498e-06
21277,1,2.4132223e-21,6.0620226e-07,6.0620226e-07
21278,0,1.3032622e-21,6.9035596e-06,6.9035596e-06
21279,1,1.2213536e-28,8.634066e-08,8.634066e-08
21280,1,2.3472611e-21,5.8461723e-05,5.8461723e-05
21281,0,1.2610514e-21,1.8942939e-06,1.8942939e-06
21282,1,1.3002005e-25,5.320227e-05,5.320227e-05
21283,1,2.379618e-21,0.000108212276,0.000108212276
21284,0,1.2681283e-21,4.4059584e-07,4.4059584e-07
21285,1,5.0403837e-36,4.5135795e-07,4.5135795e-07
21286,1,2.3916673e-21,5.4720667e-06,5.4720667e-06
21287,0,1.2425572e-21,4.6525806e-06,4.6525806e-06
21288,1,1.4522259e-21,2.0691848e-06,2.0691848e-06
21289,1,2.337147e-21,6.2096435e-05,6.2096435e-05
21290,0,1.2333296e-21,0.0008455067,0.0008455067
21291,1,5.2509892e-23,2.238508e-06,2.238508e-06
21292,1,2.3584624e-21,5.650163e-06,5.650163e-06
21293,0,1.2883294e-21,2.1656711e-05,2.1656711e-05
21294,1,2.3014983e-31,2.8913553e-06,2.8913553e-06
21295,1,2.3646602e-21,0.00013235994,0.00013235994
21296,0,1.2842714e-21,3.7027405e-07,3.7027405e-07
21297,1,1.0516197e-37,1.6929869e-06,1.6929869e-06
21298,1,2.412072e-21,5.1486673e-05,5.1486673e-05
21299,0,1.2773724e-21,3.917144e-06,3.917144e-06
21300,1,3.4288068e-29,5.768206e-07,5.768206e-07
21301,1,2.372304e-21,0.006032448,0.006032448
21302,0,1.2116546e-21,4.53675e-06,4.53675e-06
21303,1,5.362284e-30,4.4305153e-07,4.4305153e-07
21304,1,2.334848e-21,6.3744696e-06,6.3744696e-06
21305,0,1.2143754e-21,2.0071911e-06,2.0071911e-06
21306,1,1.954645e-36,2.1941441e-06,2.1941441e-06
21307,1,2.3582915e-21,4.982127e-05,4.982127e-05
21308,0,1.2505889e-21,4.2872134e-07,4.2872134e-07
21309,1,4.4064357e-23,2.1982223e-06,2.1982223e-06
21310,1,2.2992459e-21,2.9739445e-08,2.9739445e-08
21311,0,1.3084181e-21,6.0656826e-06,6.0656826e-06
21312,1,5.5045876e-30,5.11283e-07,5.11283e-07
21313,1,2.3336544e-21,3.820096e-06,3.820096e-06
21314,0,1.2484628e-21,7.837017e-08,7.837017e-08
21315,1,4.248106e-28,5.959963e-07,5.959963e-07
21316,1,2.2355214e-21,0.000116465024,0.000116465024
21317,0,1.2985081e-21,7.13561e-07,7.13561e-07
21318,1,4.4700975e-29,4.5601732e-07,4.5601732e-07
21319,1,2.3469208e-21,4.672162e-07,4.672162e-07
21320,0,1.2395604e-21,1.6519807e-05,1.6519807e-05
21321,1,8.2236765e-30,7.114891e-07,7.114891e-07
21322,1,2.3232446e-21,4.5361353e-06,4.5361353e-06
21323,0,1.2375807e-21,3.060881e-05,3.060881e-05
21324,1,4.9653216e-30,3.777792e-07,3.777792e-07
21325,1,2.2568052e-21,0.0002471049,0.0002471049
21326,0,1.2296512e-21,1.7051949e-05,1.7051949e-05
21327,1,1.339676e-28,4.530847e-07,4.530847e-07
21328,1,2.3263308e-21,0.0002716921,0.0002716921
21329,0,1.2772457e-21,2.1827149e-05,2.1827149e-05
21330,1,1.1563857e-27,2.559944e-06,2.559944e-06
21331,1,2.3111875e-21,1.7176775e-05,1.7176775e-05
21332,0,1.2864827e-21,1.3029488e-05,1.3029488e-05
21333,1,4.491655e-28,5.521505e-07,5.521505e-07
21334,1,2.3107995e-21,5.2760797e-06,5.2760797e-06
21335,0,1.1957399e-21,2.5653885e-06,2.5653885e-06
21336,1,1.9046495e-31,6.6160476e-07,6.6160476e-07
21337,1,2.3961144e-21,7.178742e-06,7.178742e-06
21338,0,1.2996083e-21,0.00038623484,0.00038623484
21339,1,4.344961e-30,4.2332667e-07,4.2332667e-07
21340,1,2.3334587e-21,1.3076126e-06,1.3076126e-06
21341,0,1.33092e-21,0.002076838,0.002076838
21342,1,4.5955804e-26,3.0781783e-07,3.0781783e-07
21343,1,2.3533666e-21,5.263872e-06,5.263872e-06
21344,0,1.2438945e-21,6.147152e-06,6.147152e-06
21345,1,9.347054e-16,2.8690522e-07,2.8690522e-07
21346,1,2.2979655e-21,8.70318e-06,8.70318e-06
21347,0,1.2858744e-21,8.277138e-06,8.277138e-06
21348,1,2.4560433e-30,4.0976548e-07,4.0976548e-07
21349,1,2.3227837e-21,3.8293906e-06,3.8293906e-06
21350,0,1.2519493e-21,2.5945454e-05,2.5945454e-05
21351,1,3.5643785e-28,4.3325534e-07,4.3325534e-07
21352,1,2.3498321e-21,7.0421634e-06,7.0421634e-06
21353,0,1.2827927e-21,1.4072512e-08,1.4072512e-08
21354,1,2.5587747e-24,7.251409e-07,7.251409e-07
21355,1,2.3893603e-21,0.0001621407,0.0001621407
21356,0,1.259465e-21,1.3268602e-06,1.3268602e-06
21357,1,3.241099e-27,7.710749e-07,7.710749e-07
21358,1,2.2786392e-21,5.4458854e-07,5.4458854e-07
21359,0,1.2870816e-21,1.6080414e-06,1.6080414e-06
21360,1,4.204481e-27,2.0032194e-07,2.0032194e-07
21361,1,2.3462944e-21,9.106883e-07,9.106883e-07
21362,0,1.2413822e-21,4.7902404e-06,4.7902404e-06
21363,1,4.8867957e-29,5.773687e-07,5.773687e-07
21364,1,2.3218711e-21,1.6709786e-05,1.6709786e-05
21365,0,1.3213237e-21,6.504239e-07,6.504239e-07
21366,1,6.8222265e-28,6.5418186e-07,6.5418186e-07
21367,1,2.3636591e-21,9.760611e-07,9.760611e-07
21368,0,1.2398395e-21,1.7952729e-08,1.7952729e-08
21369,1,3.4019188e-28,8.047295e-07,8.047295e-07
21370,1,2.3697895e-21,0.0018695726,0.0018695726
21371,0,1.2620091e-21,3.9240254e-05,3.9240254e-05
21372,1,1.2132578e-31,5.3609546e-07,5.3609546e-07
21373,1,2.3503162e-21,4.625628e-06,4.625628e-06
21374,0,1.3177146e-21,3.6767018e-05,3.6767018e-05
21375,1,1.8685925e-33,5.285553e-07,5.285553e-07
21376,1,2.3525768e-21,5.3880226e-06,5.3880226e-06
21377,0,1.2127737e-21,0.00022425594,0.00022425594
21378,1,1.1471631e-28,6.6237556e-07,6.6237556e-07
21379,1,2.3802086e-21,1.6320174e-06,1.6320174e-06
21380,0,1.2508846e-21,6.894975e-05,6.894975e-05
21381,1,2.3927148e-30,4.5734654e-07,4.5734654e-07
21382,1,2.3728562e-21,1.8612799e-06,1.8612799e-06
21383,0,1.2469351e-21,5.2408353e-07,5.2408353e-07
21384,1,5.129139e-29,4.695094e-07,4.695094e-07
21385,1,2.299579e-21,1.7866081e-05,1.7866081e-05
21386,0,1.2845947e-21,3.442987e-07,3.442987e-07
21387,1,5.6607636e-30,5.272046e-07,5.272046e-07
21388,1,2.3626318e-21,2.3746117e-07,2.3746117e-07
21389,0,1.2495825e-21,1.8562029e-06,1.8562029e-06
21390,1,3.4226945e-27,1.3880411e-06,1.3880411e-06
21391,1,2.4565701e-21,4.9374407e-06,4.9374407e-06
21392,0,1.2536362e-21,4.252513e-06,4.252513e-06
21393,1,2.75836e-31,3.2132772e-07,3.2132772e-07
21394,1,2.3426274e-21,1.4052083e-07,1.4052083e-07
21395,0,1.2563697e-21,0.00011081221,0.00011081221
21396,1,7.7989485e-31,6.6174795e-07,6.6174795e-07
21397,1,2.4320754e-21,3.8383296e-06,3.8383296e-06
21398,0,1.2648672e-21,9.318284e-06,9.318284e-06
21399,1,2.377874e-38,4.3974785e-07,4.3974785e-07
21400,1,2.428006e-21,2.8514465e-05,2.8514465e-05
21401,0,1.2142967e-21,0.00022742728,0.00022742728
21402,1,2.0865809e-30,4.5332976e-07,4.5332976e-07
21403,1,2.1915383e-21,6.531911e-06,6.531911e-06
21404,0,1.2499069e-21,2.4315993e-06,2.4315993e-06
21405,1,1.6272914e-27,4.5345345e-07,4.5345345e-07
21406,1,2.3225533e-21,6.267648e-08,6.267648e-08
21407,0,1.2879068e-21,5.5913924e-06,5.5913924e-06
21408,1,2.4195643e-29,5.4035047e-07,5.4035047e-07
21409,1,2.3184814e-21,1.0607263e-06,1.0607263e-06
21410,0,1.2688057e-21,2.7083086e-06,2.7083086e-06
21411,1,7.906883e-30,5.910505e-07,5.910505e-07
21412,1,2.4055662e-21,2.9072462e-05,2.9072462e-05
21413,0,1.2462313e-21,8.866992e-06,8.866992e-06
21414,1,5.063049e-34,5.297022e-07,5.297022e-07
21415,1,2.3417338e-21,8.100434e-06,8.100434e-06
21416,0,1.3056706e-21,0.00017252169,0.00017252169
21417,1,3.6119564e-28,1.0710346e-06,1.0710346e-06
21418,1,2.3606048e-21,3.899112e-06,3.899112e-06
21419,0,1.293278e-21,3.4663005e-06,3.4663005e-06
21420,1,4.0752866e-31,4.856066e-07,4.856066e-07
21421,1,2.3256918e-21,0.0001605421,0.0001605421
21422,0,1.289042e-21,1.4054239e-06,1.4054239e-06
21423,1,6.5703944e-34,5.536353e-07,5.536353e-07
21424,1,2.4228799e-21,2.7611568e-07,2.7611568e-07
21425,0,1.223886e-21,5.7224224e-06,5.7224224e-06
21426,1,1.4798458e-28,6.244712e-07,6.244712e-07
21427,1,2.425534e-21,1.1391198e-05,1.1391198e-05
21428,0,1.2211623e-21,1.2847037e-05,1.2847037e-05
21429,1,4.7470615e-37,5.0267363e-07,5.0267363e-07
21430,1,2.299886e-21,5.4732882e-05,5.4732882e-05
21431,0,1.2562837e-21,1.755043e-05,1.755043e-05
21432,1,9.42684e-22,6.150525e-07,6.150525e-07
21433,1,2.3591284e-21,1.617491e-06,1.617491e-06
21434,0,1.2670838e-21,3.8882063e-05,3.8882063e-05
21435,1,7.209436e-31,1.2182096e-07,1.2182096e-07
21436,1,2.322651e-21,2.552075e-07,2.552075e-07
21437,0,1.2453474e-21,2.3926196e-07,2.3926196e-07
21438,1,2.5251975e-29,3.814388e-06,3.814388e-06
21439,1,2.3692474e-21,2.8775577e-07,2.8775577e-07
21440,0,1.2375807e-21,2.9720218e-06,2.9720218e-06
21441,1,3.56709e-32,0.0002791934,0.0002791934
21442,1,2.3905728e-21,3.3552833e-06,3.3552833e-06
21443,0,1.2774504e-21,2.8252582e-05,2.8252582e-05
21444,1,5.4006764e-28,4.4684842e-07,4.4684842e-07
21445,1,2.324246e-21,2.9312152e-05,2.9312152e-05
21446,0,1.2759261e-21,0.0001368075,0.0001368075
21447,1,2.7231094e-29,5.236459e-07,5.236459e-07
21448,1,2.3300698e-21,4.3424545e-05,4.3424545e-05
21449,0,1.3067272e-21,3.0981195e-05,3.0981195e-05
21450,1,1.3795502e-31,2.5983437e-07,2.5983437e-07
21451,1,2.269652e-21,6.5258185e-08,6.5258185e-08
21452,0,1.2270414e-21,6.4385677e-07,6.4385677e-07
21453,1,1.2503416e-27,5.7059214e-07,5.7059214e-07
21454,1,2.3357298e-21,3.3983906e-06,3.3983906e-06
21455,0,1.2856193e-21,4.9661976e-05,4.9661976e-05
21456,1,4.1674832e-27,5.321763e-07,5.321763e-07
21457,1,2.350496e-21,1.974215e-06,1.974215e-06
21458,0,1.2683702e-21,4.7630942e-06,4.7630942e-06
21459,1,4.1857514e-30,6.972634e-07,6.972634e-07
21460,1,2.408964e-21,5.768662e-06,5.768662e-06
21461,0,1.2921439e-21,2.0066495e-06,2.0066495e-06
21462,1,3.3529915e-32,5.0972817e-06,5.0972817e-06
21463,1,2.348721e-21,1.0829696e-06,1.0829696e-06
21464,0,1.2720624e-21,1.480407e-07,1.480407e-07
21465,1,1.7864917e-30,2.912519e-07,2.912519e-07
21466,1,2.3934835e-21,5.430907e-07,5.430907e-07
21467,0,1.299172e-21,7.99935e-07,7.99935e-07
21468,1,1.6445844e-34,5.359513e-07,5.359513e-07
21469,1,2.3407158e-21,0.010203615,0.010203615
21470,0,1.3012702e-21,1.9684805e-05,1.9684805e-05
21471,1,3.6973115e-29,3.9197832e-07,3.9197832e-07
21472,1,2.336309e-21,1.4031891e-05,1.4031891e-05
21473,0,1.2902129e-21,3.6349311e-07,3.6349311e-07
21474,1,1.9759069e-28,1.9338897e-06,1.9338897e-06
21475,1,2.3413943e-21,2.6039996e-07,2.6039996e-07
21476,0,1.2736792e-21,3.7352653e-05,3.7352653e-05
21477,1,1.3339432e-30,2.9498271e-06,2.9498271e-06
21478,1,2.365265e-21,0.00010725574,0.00010725574
21479,0,1.2346995e-21,5.8214053e-05,5.8214053e-05
21480,1,1.5056594e-27,3.666383e-07,3.666383e-07
21481,1,2.4442406e-21,5.8196507e-05,5.8196507e-05
21482,0,1.2989936e-21,1.4321951e-06,1.4321951e-06
21483,1,4.425316e-32,5.552184e-07,5.552184e-07
21484,1,2.348488e-21,1.1793114e-06,1.1793114e-06
21485,0,1.3118266e-21,6.1179107e-06,6.1179107e-06
21486,1,1.6228122e-24,3.5251128e-07,3.5251128e-07
21487,1,2.3773863e-21,3.2785651e-06,3.2785651e-06
21488,0,1.2535692e-21,3.336058e-07,3.336058e-07
21489,1,5.204032e-29,3.7588845e-06,3.7588845e-06
21490,1,2.3776675e-21,2.889671e-06,2.889671e-06
21491,0,1.2602339e-21,1.9872385e-05,1.9872385e-05
21492,1,1.549195e-32,6.81249e-07,6.81249e-07
21493,1,2.4125965e-21,3.6779013e-05,3.6779013e-05
21494,0,1.2377223e-21,2.7209264e-06,2.7209264e-06
21495,1,1.0969382e-28,1.0362287e-06,1.0362287e-06
21496,1,2.3084297e-21,3.6820427e-06,3.6820427e-06
21497,0,1.2901295e-21,9.253257e-06,9.253257e-06
21498,1,1.976373e-29,5.013121e-07,5.013121e-07
21499,1,2.3602444e-21,2.4664834e-05,2.4664834e-05
21500,0,1.2768948e-21,4.938081e-06,4.938081e-06
21501,1,7.1903276e-29,5.238017e-07,5.238017e-07
21502,1,2.3662758e-21,9.803313e-08,9.803313e-08
21503,0,1.2683364e-21,8.621184e-05,8.621184e-05
21504,1,7.4347955e-32,5.041235e-07,5.041235e-07
21505,1,2.3577965e-21,4.71753e-07,4.71753e-07
21506,0,1.2728439e-21,1.434221e-06,1.434221e-06
21507,1,2.0664013e-27,6.718966e-07,6.718966e-07
21508,1,2.2674452e-21,5.679813e-06,5.679813e-06
21509,0,1.2738057e-21,4.1229137e-05,4.1229137e-05
21510,1,6.133203e-29,2.7737535e-06,2.7737535e-06
21511,1,2.3269164e-21,0.19223224,0.19223224
21512,0,1.2234144e-21,9.766887e-07,9.766887e-07
21513,1,1.3592706e-25,4.093292e-07,4.093292e-07
21514,1,2.319313e-21,1.4076135e-05,1.4076135e-05
21515,0,1.2718246e-21,1.2176557e-05,1.2176557e-05
21516,1,6.503935e-27,5.8185486e-07,5.8185486e-07
21517,1,2.3441115e-21,2.8092862e-05,2.8092862e-05
21518,0,1.2629723e-21,1.357718e-05,1.357718e-05
21519,1,3.2772978e-30,7.753828e-07,7.753828e-07
21520,1,2.3876653e-21,1.749281e-05,1.749281e-05
21521,0,1.2519779e-21,3.8002963e-06,3.8002963e-06
21522,1,4.5731324e-31,2.3122136e-07,2.3122136e-07
21523,1,2.3176502e-21,1.3694544e-06,1.3694544e-06
21524,0,1.2676059e-21,4.380887e-06,4.380887e-06
21525,1,1.4070322e-25,6.189478e-07,6.189478e-07
21526,1,2.3737616e-21,2.3733286e-05,2.3733286e-05
21527,0,1.2742529e-21,1.1793913e-06,1.1793913e-06
21528,1,2.8365718e-35,4.6966161e-07,4.6966161e-07
21529,1,2.3462227e-21,1.2252786e-05,1.2252786e-05
21530,0,1.2545118e-21,3.752252e-05,3.752252e-05
21531,1,9.0830095e-23,2.8550161e-05,2.8550161e-05
21532,1,2.378992e-21,1.0692907e-05,1.0692907e-05
21533,0,1.2354957e-21,2.7792388e-05,2.7792388e-05
21534,1,1.73301e-27,4.1318535e-07,4.1318535e-07
21535,1,2.2893823e-21,1.7476724e-07,1.7476724e-07
21536,0,1.2597005e-21,1.4390819e-05,1.4390819e-05
21537,1,2.2176394e-31,3.2783962e-06,3.2783962e-06
21538,1,2.3220575e-21,7.7869964e-07,7.7869964e-07
21539,0,1.2523887e-21,2.4245112e-06,2.4245112e-06
21540,1,7.347655e-29,6.5752306e-07,6.5752306e-07
21541,1,2.404603e-21,7.6038723e-06,7.6038723e-06
21542,0,1.2729458e-21,2.79193e-06,2.79193e-06
21543,1,5.4921117e-36,6.5679046e-07,6.5679046e-07
21544,1,2.3606406e-21,3.727297e-06,3.727297e-06
21545,0,1.2552777e-21,3.2203025e-05,3.2203025e-05
21546,1,1.7192485e-26,4.7929126e-07,4.7929126e-07
21547,1,2.367368e-21,3.458973e-06,3.458973e-06
21548,0,1.2708886e-21,0.0064464533,0.0064464533
21549,1,3.0864097e-26,5.019086e-07,5.019086e-07
21550,1,2.3776584e-21,8.468762e-07,8.468762e-07
21551,0,1.2849966e-21,0.00031089663,0.00031089663
21552,1,2.9120022e-28,4.705717e-07,4.705717e-07
21553,1,2.3740782e-21,5.0830316e-05,5.0830316e-05
21554,0,1.2680798e-21,5.943134e-06,5.943134e-06
21555,1,6.4291604e-29,6.9938517e-07,6.9938517e-07
21556,1,2.418798e-21,9.109593e-06,9.109593e-06
21557,0,1.2218891e-21,1.7194868e-06,1.7194868e-06
21558,1,9.172444e-33,5.680229e-07,5.680229e-07
21559,1,2.397486e-21,9.9097735e-05,9.9097735e-05
21560,0,1.3035307e-21,2.8282097e-06,2.8282097e-06
21561,1,1.4548661e-27,1.5382176e-06,1.5382176e-06
21562,1,2.3467061e-21,5.8291795e-07,5.8291795e-07
21563,0,1.3078042e-21,1.7430185e-06,1.7430185e-06
21564,1,5.6040966e-33,2.2187867e-06,2.2187867e-06
21565,1,2.3559087e-21,1.18848175e-05,1.18848175e-05
21566,0,1.2352648e-21,9.0884765e-05,9.0884765e-05
21567,1,1.3729169e-20,3.5441005e-07,3.5441005e-07
21568,1,2.3447196e-21,6.2990875e-06,6.2990875e-06
21569,0,1.2592534e-21,3.5267727e-05,3.5267727e-05
21570,1,8.15614e-28,1.6782535e-07,1.6782535e-07
21571,1,2.3982361e-21,2.6260998e-06,2.6260998e-06
21572,0,1.2322762e-21,1.4226785e-05,1.4226785e-05
21573,1,1.4491261e-29,2.8949833e-06,2.8949833e-06
21574,1,2.375247e-21,4.0075943e-07,4.0075943e-07
21575,0,1.2349868e-21,5.823228e-06,5.823228e-06
21576,1,2.3388928e-30,3.3085695e-07,3.3085695e-07
21577,1,2.326029e-21,5.63262e-06,5.63262e-06
21578,0,1.3043764e-21,9.286825e-06,9.286825e-06
21579,1,4.4756742e-30,6.201685e-07,6.201685e-07
21580,1,2.4148338e-21,6.249106e-05,6.249106e-05
21581,0,1.2746952e-21,5.4358347e-06,5.4358347e-06
21582,1,2.1310866e-33,1.0148025e-06,1.0148025e-06
21583,1,2.3246806e-21,1.9840005e-05,1.9840005e-05
21584,0,1.2258061e-21,9.5047224e-05,9.5047224e-05
21585,1,1.3133865e-31,5.4078765e-07,5.4078765e-07
21586,1,2.3700607e-21,1.8952827e-07,1.8952827e-07
21587,0,1.3199484e-21,3.4470006e-05,3.4470006e-05
21588,1,2.5430318e-30,5.6850746e-07,5.6850746e-07
21589,1,2.3607666e-21,1.804244e-05,1.804244e-05
21590,0,1.2257595e-21,6.5734794e-06,6.5734794e-06
21591,1,6.297559e-26,5.9987167e-07,5.9987167e-07
21592,1,2.3922788e-21,1.4920734e-06,1.4920734e-06
21593,0,1.2459271e-21,1.0699966e-05,1.0699966e-05
21594,1,7.069892e-29,3.7793413e-07,3.7793413e-07
21595,1,2.3516527e-21,0.00035734053,0.00035734053
21596,0,1.2707335e-21,7.505069e-08,7.505069e-08
21597,1,3.4797807e-26,5.5055625e-07,5.5055625e-07
21598,1,2.3464016e-21,6.722783e-05,6.722783e-05
